Order_ID,Order_Date,Customer_ID,Restaurant_ID,Region,Delivery_Partner_ID,Order_Value,Delivery_Fee,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Delivery_Time_Minutes,Order_Rating,Festival_Flag
O722935,31-03-2024,C21096,R072,Metropolitan,D0369,379,35,100,314,UPI,Delivered,41,4,1
O722936,15-12-2024,C09177,R472,Urban,D0655,479,30,0,509,UPI,Delivered,32,5,1
O722938,06-08-2023,C19749,R421,Metropolitan,D0654,501,35,0,536,UPI,Delivered,34,3,1
O722939,15-04-2023,C05015,R496,Semi-Urban,D0039,579,30,100,509,Wallet,Delivered,40,4,0
O722967,06-05-2024,C03544,R234,Semi-Urban,D0432,318,35,0,353,Card,Delivered,37,3,0
O722984,15-01-2023,C17056,R548,Urban,D0194,653,40,50,643,Card,Delivered,32,2,0
O722989,16-08-2024,C01851,R346,Urban,D0518,682,30,0,712,UPI,Delivered,38,5,1
O722990,18-02-2025,C06554,R041,Semi-Urban,D0501,493,30,150,373,UPI,Returned,44,1,0
O722997,21-10-2025,C02100,R120,Urban,D0917,270,35,0,305,Card,Delivered,37,4,1
O723036,03-08-2024,C05219,R154,Semi-Urban,D0256,453,40,150,343,UPI,Delivered,28,4,1
O723038,12-12-2023,C15985,R314,Urban,D0034,813,35,0,848,Card,Delivered,30,4,1
O723044,13-08-2025,C11996,R228,Urban,D0630,437,35,30,442,Card,Delivered,36,3,1
O723055,09-12-2024,C18153,R478,Metropolitan,D0728,438,30,0,468,UPI,Delivered,28,3,1
O723073,04-10-2023,C12802,R032,Urban,D0471,763,30,0,793,UPI,Cancelled,31,3,1
O723076,02-11-2023,C09221,R079,Urban,D0852,808,30,0,838,UPI,Delivered,37,3,1
O723079,12-12-2025,C05783,R273,Urban,D0224,559,35,0,594,UPI,Delivered,30,4,1
O723083,04-08-2023,C06469,R313,Urban,D0204,693,35,30,698,UPI,Delivered,35,3,1
O723096,17-02-2023,C07582,R394,Urban,D0385,623,40,30,633,UPI,Delivered,26,5,0
O723098,24-12-2023,C06274,R164,Semi-Urban,D1048,667,35,0,702,Card,Delivered,32,3,1
O723104,12-07-2024,C13998,R301,Urban,D0765,200,40,0,240,UPI,Delivered,38,4,1
O723128,20-01-2025,C05453,R451,Semi-Urban,D0624,510,30,0,540,Wallet,Delivered,36,5,0
O723142,04-04-2023,C13862,R032,Urban,D0480,812,35,30,817,UPI,Delivered,41,5,0
O723148,30-10-2025,C17317,R036,Metropolitan,D0721,482,40,20,502,Card,Delivered,43,3,1
O723171,22-04-2024,C00181,R206,Semi-Urban,D0276,236,35,75,196,Wallet,Delivered,33,2,0
O723172,03-03-2023,C03676,R152,Urban,D0046,703,35,0,738,UPI,Delivered,34,3,1
O723174,17-03-2024,C14549,R035,Metropolitan,D0670,610,30,100,540,UPI,Delivered,40,5,1
O723176,26-04-2025,C04290,R328,Metropolitan,D0851,778,40,0,818,UPI,Delivered,42,5,0
O723195,15-08-2024,C05209,R485,Semi-Urban,D0634,297,40,30,307,UPI,Returned,37,5,1
O723204,18-08-2024,C17658,R393,Metropolitan,D0391,461,30,0,491,UPI,Delivered,37,3,1
O723228,05-01-2025,C05338,R494,Semi-Urban,D0462,562,30,0,592,UPI,Delivered,34,4,0
O723233,08-08-2025,C20043,R221,Metropolitan,D0677,560,35,0,595,Wallet,Delivered,43,4,1
O723235,24-02-2024,C00833,R151,Semi-Urban,D0180,612,35,0,647,Card,Delivered,42,4,0
O723239,01-02-2025,C03782,R151,Semi-Urban,D0880,301,30,0,331,Card,Delivered,36,4,0
O723257,16-04-2023,C12580,R201,Metropolitan,D0762,374,35,100,309,Wallet,Returned,48,3,0
O723261,18-03-2025,C19714,R471,Metropolitan,D0481,535,40,0,575,UPI,Delivered,32,4,1
O723265,25-12-2024,C00896,R533,Semi-Urban,D0955,900,50,0,950,UPI,Delivered,34,5,1
O723281,01-08-2023,C08214,R047,Urban,D0852,637,30,150,517,UPI,Delivered,29,4,1
O723287,08-10-2023,C01421,R546,Urban,D0057,464,35,0,499,Cash,Delivered,38,4,1
O723309,07-05-2025,C18521,R218,Metropolitan,D0821,330,35,75,290,Wallet,Delivered,33,4,0
O723326,21-05-2023,C08651,R005,Urban,D0252,200,30,0,230,UPI,Delivered,36,4,0
O723333,19-05-2023,C12921,R095,Urban,D0029,406,30,0,436,Cash,Delivered,26,3,0
O723363,19-03-2024,C04885,R448,Urban,D0650,398,50,0,448,Cash,Delivered,38,4,1
O723365,03-07-2024,C14347,R254,Metropolitan,D0080,393,30,0,423,Card,Delivered,35,1,1
O723370,16-12-2025,C04623,R059,Semi-Urban,D0256,503,30,75,458,Cash,Delivered,33,4,1
O723383,31-08-2025,C03193,R257,Semi-Urban,D0412,525,50,30,545,UPI,Delivered,25,5,1
O723387,24-07-2024,C04441,R540,Metropolitan,D0870,740,30,0,770,UPI,Delivered,38,4,1
O723389,31-05-2025,C10245,R362,Metropolitan,D0358,453,30,75,408,UPI,Delivered,35,4,0
O723394,16-08-2024,C01591,R151,Semi-Urban,D0605,546,30,0,576,Card,Delivered,35,1,1
O723396,27-02-2023,C10097,R462,Urban,D0439,540,30,150,420,Cash,Delivered,38,3,0
O723411,18-12-2024,C03433,R048,Urban,D0220,564,35,0,599,Wallet,Delivered,37,4,1
O723412,21-08-2023,C16239,R266,Urban,D0434,690,50,0,740,UPI,Delivered,28,5,1
O723415,05-08-2023,C02694,R064,Urban,D0224,806,30,0,836,UPI,Delivered,36,4,1
O723416,27-08-2023,C02701,R139,Metropolitan,D0100,1107,30,0,1137,UPI,Delivered,36,3,1
O723435,22-03-2023,C10561,R328,Metropolitan,D0826,395,40,30,405,UPI,Delivered,42,3,1
O723440,22-03-2024,C18068,R413,Metropolitan,D0247,529,40,0,569,Wallet,Delivered,30,4,1
O723452,28-08-2024,C01197,R308,Metropolitan,D0887,658,40,20,678,Card,Delivered,25,3,1
O723454,12-07-2024,C09535,R449,Urban,D0910,662,40,0,702,Cash,Delivered,28,4,1
O723461,01-10-2025,C12732,R317,Metropolitan,D0234,974,50,0,1024,Wallet,Delivered,38,3,1
O723476,17-12-2024,C06012,R445,Urban,D0684,606,40,0,646,Cash,Delivered,25,4,1
O723477,11-02-2023,C08339,R112,Urban,D0004,626,50,20,656,UPI,Delivered,27,4,0
O723500,28-12-2024,C10526,R401,Urban,D0254,814,30,0,844,Card,Delivered,30,4,1
O723512,31-01-2024,C01876,R548,Urban,D0169,616,35,0,651,Wallet,Delivered,35,4,0
O723544,16-07-2024,C03385,R509,Urban,D0508,593,30,0,623,UPI,Delivered,25,5,1
O723554,09-11-2025,C04373,R358,Semi-Urban,D0624,462,30,50,442,UPI,Delivered,33,5,1
O723560,22-05-2023,C02139,R498,Urban,D0415,316,35,0,351,Card,Delivered,42,4,0
O723569,28-04-2025,C03009,R005,Urban,D0960,780,30,0,810,Card,Delivered,28,4,0
O723574,03-07-2024,C14352,R198,Metropolitan,D0365,630,30,75,585,UPI,Delivered,33,2,1
O723577,12-03-2024,C04688,R476,Urban,D1009,406,30,0,436,UPI,Delivered,33,4,1
O723578,23-01-2023,C20285,R425,Metropolitan,D0115,238,30,0,268,Card,Delivered,36,5,0
O723594,28-04-2025,C12574,R339,Metropolitan,D0510,473,35,0,508,Cash,Delivered,34,4,0
O723600,08-06-2023,C13946,R022,Urban,D0951,312,35,0,347,UPI,Delivered,38,3,0
O723603,07-06-2024,C16667,R167,Urban,D0004,293,30,0,323,UPI,Delivered,28,5,0
O723607,18-09-2025,C02163,R394,Urban,D0839,586,50,0,636,UPI,Delivered,30,4,0
O723610,11-03-2024,C06286,R409,Semi-Urban,D0462,449,35,0,484,Card,Delivered,32,4,1
O723612,12-02-2025,C20339,R412,Metropolitan,D0602,435,40,0,475,Card,Delivered,30,4,0
O723614,14-12-2025,C04833,R494,Semi-Urban,D0492,654,30,0,684,Card,Returned,41,2,1
O723626,30-11-2024,C03647,R239,Semi-Urban,D0032,554,30,0,584,UPI,Returned,27,4,1
O723628,18-04-2024,C04468,R440,Semi-Urban,D1087,449,30,0,479,Cash,Delivered,30,4,0
O723643,23-12-2025,C06335,R392,Semi-Urban,D0032,405,40,150,295,UPI,Delivered,39,3,1
O723649,06-04-2024,C12638,R472,Urban,D1004,433,35,0,468,UPI,Delivered,42,5,0
O723687,18-07-2024,C18535,R225,Metropolitan,D0884,289,35,0,324,UPI,Delivered,25,3,1
O723689,25-04-2024,C06053,R350,Urban,D0944,775,50,100,725,UPI,Returned,36,3,0
O723700,28-03-2024,C17296,R337,Urban,D0413,339,30,0,369,UPI,Delivered,39,4,1
O723706,26-01-2025,C12893,R053,Urban,D1034,596,40,0,636,UPI,Delivered,38,2,0
O723718,04-07-2025,C20916,R495,Metropolitan,D0283,540,30,0,570,Card,Delivered,32,4,1
O723719,01-08-2025,C15370,R043,Metropolitan,D1058,892,35,100,827,Cash,Delivered,34,3,1
O723736,14-03-2024,C14935,R080,Urban,D0198,562,35,0,597,UPI,Returned,32,5,1
O723754,16-06-2025,C17411,R161,Metropolitan,D0450,200,40,0,240,Card,Delivered,37,2,0
O723758,18-04-2025,C08980,R493,Urban,D0545,735,30,0,765,UPI,Delivered,37,4,0
O723760,31-07-2023,C01837,R496,Semi-Urban,D0256,415,40,100,355,Wallet,Delivered,37,4,1
O723762,28-04-2023,C02769,R092,Urban,D0586,529,30,0,559,UPI,Delivered,28,4,0
O723776,19-05-2023,C18514,R065,Metropolitan,D0639,500,30,0,530,Card,Delivered,35,5,0
O723803,19-06-2024,C14711,R423,Metropolitan,D0554,380,40,0,420,Cash,Delivered,34,2,0
O723806,26-03-2023,C10919,R448,Urban,D0383,532,30,0,562,UPI,Delivered,30,4,1
O723813,27-01-2023,C04773,R244,Metropolitan,D0288,597,40,50,587,UPI,Delivered,32,5,0
O723830,17-03-2023,C19936,R380,Metropolitan,D0168,764,30,20,774,UPI,Delivered,36,2,1
O723831,02-10-2025,C03067,R481,Urban,D0586,657,30,50,637,UPI,Delivered,35,4,1
O723839,14-09-2023,C19453,R326,Metropolitan,D0909,853,40,20,873,Card,Delivered,26,4,0
O723840,13-03-2024,C10506,R388,Metropolitan,D0287,555,40,20,575,UPI,Delivered,29,5,1
O723853,06-02-2024,C01328,R477,Urban,D0542,580,30,100,510,UPI,Delivered,37,5,0
O723875,26-05-2023,C06377,R010,Urban,D0074,744,30,75,699,UPI,Delivered,29,5,0
O723887,06-04-2024,C04740,R152,Urban,D0214,724,40,0,764,Wallet,Delivered,27,3,0
O723888,10-09-2025,C20417,R211,Metropolitan,D0514,352,30,0,382,UPI,Delivered,32,1,0
O723917,29-12-2023,C04232,R398,Semi-Urban,D0463,360,35,150,245,UPI,Delivered,36,4,1
O723928,10-04-2023,C15747,R181,Semi-Urban,D0180,634,40,0,674,Cash,Delivered,41,5,0
O723935,28-11-2023,C01744,R206,Semi-Urban,D0664,272,30,0,302,Card,Delivered,38,1,1
O723938,10-10-2024,C20628,R474,Metropolitan,D0279,757,30,0,787,Card,Delivered,28,3,1
O723948,28-02-2025,C16930,R465,Metropolitan,D0365,291,40,0,331,Wallet,Delivered,35,4,0
O723997,03-03-2025,C00705,R451,Semi-Urban,D0463,372,35,0,407,UPI,Delivered,34,5,1
O724011,30-11-2024,C01679,R181,Semi-Urban,D0492,387,35,0,422,Wallet,Returned,31,5,1
O724020,12-05-2023,C01946,R206,Semi-Urban,D0664,634,30,0,664,Wallet,Delivered,37,4,0
O724024,04-07-2023,C18014,R373,Metropolitan,D0071,582,35,0,617,UPI,Cancelled,33,5,1
O724045,28-12-2023,C20128,R089,Metropolitan,D0689,921,30,0,951,Card,Delivered,36,4,1
O724051,14-09-2025,C08112,R320,Metropolitan,D0364,573,30,0,603,Card,Delivered,37,4,0
O724062,15-10-2025,C20467,R433,Metropolitan,D0861,390,30,0,420,UPI,Delivered,37,3,1
O724066,29-04-2024,C06274,R031,Semi-Urban,D0442,737,50,20,767,Card,Delivered,38,1,0
O724071,14-11-2025,C03789,R164,Semi-Urban,D0880,474,45,0,519,UPI,Delivered,47,4,1
O724103,15-11-2024,C21061,R009,Metropolitan,D0845,507,30,0,537,UPI,Delivered,41,4,1
O724116,14-04-2025,C02895,R168,Metropolitan,D0443,201,40,0,241,Cash,Delivered,34,4,0
O724123,04-08-2024,C10783,R215,Metropolitan,D0524,560,40,75,525,UPI,Delivered,33,4,1
O724128,06-11-2024,C14708,R459,Urban,D0298,493,30,0,523,Wallet,Delivered,29,4,1
O724136,08-11-2023,C13146,R310,Urban,D0261,718,35,0,753,UPI,Delivered,34,4,1
O724145,26-09-2024,C05166,R236,Semi-Urban,D0854,411,35,100,346,Cash,Delivered,27,4,0
O724168,11-08-2023,C06364,R316,Semi-Urban,D1054,520,50,0,570,Card,Delivered,36,4,1
O724169,29-06-2024,C00833,R151,Semi-Urban,D0745,498,40,75,463,Card,Delivered,37,5,0
O724190,26-10-2023,C15331,R389,Urban,D0204,522,50,0,572,UPI,Delivered,37,3,1
O724197,21-02-2023,C18686,R252,Metropolitan,D0648,605,40,30,615,UPI,Delivered,37,4,0
O724210,17-05-2023,C06301,R293,Semi-Urban,D0463,566,30,0,596,Wallet,Cancelled,35,4,0
O724214,13-10-2023,C08673,R097,Urban,D0534,628,40,0,668,UPI,Delivered,33,3,1
O724220,05-11-2024,C09888,R459,Urban,D0992,599,40,0,639,UPI,Delivered,35,2,1
O724230,29-05-2023,C01318,R007,Semi-Urban,D0573,471,50,0,521,Card,Delivered,36,5,0
O724239,09-04-2025,C04383,R299,Urban,D0725,449,40,75,414,Cash,Returned,26,4,0
O724243,19-07-2025,C05005,R053,Urban,D0576,510,50,0,560,Cash,Delivered,34,5,1
O724249,28-01-2025,C15728,R208,Urban,D1100,609,35,30,614,UPI,Delivered,42,5,0
O724250,19-08-2024,C12635,R121,Metropolitan,D0478,434,35,0,469,UPI,Delivered,33,2,1
O724254,16-12-2025,C06889,R355,Urban,D0646,381,30,0,411,UPI,Delivered,35,4,1
O724260,01-09-2023,C09032,R180,Urban,D0645,414,30,0,444,Cash,Delivered,44,4,0
O724279,15-01-2024,C04753,R136,Semi-Urban,D0664,559,40,100,499,UPI,Delivered,30,4,0
O724282,21-06-2024,C17202,R261,Metropolitan,D0279,349,30,30,349,Card,Delivered,29,4,0
O724283,13-08-2025,C06301,R533,Semi-Urban,D0432,454,35,0,489,UPI,Delivered,38,4,1
O724285,27-01-2024,C08347,R158,Urban,D0809,360,35,0,395,Wallet,Delivered,28,4,0
O724286,28-06-2023,C02826,R165,Urban,D1015,511,35,100,446,UPI,Delivered,28,3,0
O724287,16-05-2023,C06554,R407,Semi-Urban,D0605,489,40,0,529,Cash,Delivered,36,3,0
O724313,14-12-2023,C04861,R515,Semi-Urban,D0110,359,30,20,369,UPI,Delivered,41,4,1
O724317,05-09-2023,C04861,R502,Semi-Urban,D0492,778,50,0,828,Wallet,Delivered,34,3,0
O724318,10-03-2023,C02452,R502,Semi-Urban,D0305,716,30,0,746,UPI,Delivered,34,4,1
O724335,01-11-2024,C15486,R186,Metropolitan,D0368,767,50,0,817,UPI,Delivered,35,4,1
O724359,04-09-2023,C13819,R016,Metropolitan,D0906,528,30,0,558,Wallet,Delivered,25,5,0
O724368,19-10-2023,C05436,R093,Semi-Urban,D0492,665,40,20,685,UPI,Delivered,33,5,1
O724369,16-02-2023,C03413,R394,Urban,D0441,575,35,0,610,UPI,Delivered,40,3,0
O724372,31-07-2023,C10407,R510,Metropolitan,D0965,680,35,50,665,UPI,Delivered,40,5,1
O724378,24-07-2023,C14852,R326,Metropolitan,D1096,485,30,0,515,Card,Delivered,27,4,1
O724380,22-06-2025,C17426,R267,Urban,D0026,445,35,0,480,UPI,Delivered,36,5,0
O724392,11-03-2024,C01679,R533,Semi-Urban,D0880,591,50,0,641,UPI,Delivered,44,4,1
O724400,09-04-2025,C05031,R035,Metropolitan,D0602,447,30,0,477,UPI,Delivered,35,2,0
O724401,16-12-2023,C02322,R076,Semi-Urban,D0186,617,40,150,507,UPI,Delivered,32,3,1
O724405,06-10-2023,C00222,R004,Urban,D0997,779,35,0,814,Wallet,Delivered,35,4,1
O724414,13-08-2023,C01318,R206,Semi-Urban,D0573,385,50,0,435,UPI,Delivered,35,3,1
O724443,04-11-2024,C07275,R087,Urban,D1053,807,30,0,837,UPI,Delivered,40,4,1
O724453,18-10-2025,C10633,R148,Metropolitan,D0693,378,35,0,413,UPI,Delivered,26,3,1
O724454,09-03-2025,C14584,R411,Metropolitan,D0042,726,30,0,756,UPI,Delivered,30,4,1
O724455,26-01-2024,C09520,R273,Urban,D1036,420,35,0,455,UPI,Delivered,42,3,0
O724457,20-01-2025,C00876,R369,Metropolitan,D0821,445,30,50,425,Card,Delivered,36,4,0
O724460,30-10-2024,C10036,R479,Metropolitan,D0876,742,40,0,782,UPI,Delivered,35,5,1
O724468,10-10-2025,C00529,R496,Semi-Urban,D0792,555,40,0,595,UPI,Delivered,37,3,1
O724480,28-07-2025,C13041,R530,Metropolitan,D0729,544,30,0,574,UPI,Delivered,34,5,1
O724488,20-03-2023,C00940,R371,Urban,D0037,703,50,0,753,Wallet,Delivered,36,4,1
O724493,05-06-2025,C05894,R358,Semi-Urban,D0463,558,30,0,588,Card,Delivered,38,3,0
O724516,24-07-2023,C15435,R388,Metropolitan,D0250,435,40,0,475,UPI,Delivered,36,4,1
O724521,12-05-2024,C06335,R068,Semi-Urban,D0716,639,40,0,679,UPI,Delivered,37,4,0
O724524,03-05-2023,C03282,R035,Metropolitan,D0399,676,30,30,676,Card,Delivered,34,1,0
O724533,30-12-2024,C05166,R496,Semi-Urban,D0256,450,35,150,335,Wallet,Delivered,38,4,1
O724541,03-10-2024,C08045,R424,Urban,D0467,399,50,0,449,UPI,Delivered,29,5,1
O724554,01-11-2025,C05626,R426,Semi-Urban,D0656,651,30,0,681,Card,Delivered,39,5,1
O724566,21-10-2023,C00407,R004,Urban,D1029,355,35,0,390,Card,Delivered,35,4,1
O724582,03-08-2024,C05005,R210,Urban,D0273,447,30,75,402,UPI,Delivered,28,5,1
O724592,23-11-2024,C15197,R243,Metropolitan,D0380,575,35,150,460,Wallet,Delivered,25,4,1
O724597,01-05-2023,C08504,R232,Metropolitan,D0654,316,35,0,351,UPI,Delivered,36,5,0
O724606,27-02-2024,C08831,R053,Urban,D0457,652,30,0,682,Wallet,Delivered,27,4,0
O724626,18-05-2023,C08773,R172,Metropolitan,D0309,687,35,20,702,UPI,Delivered,39,4,0
O724629,20-09-2023,C17306,R051,Urban,D0036,488,30,0,518,UPI,Delivered,35,5,0
O724643,02-05-2025,C10351,R504,Metropolitan,D0179,559,50,0,609,Card,Delivered,39,5,0
O724651,05-06-2023,C16586,R219,Urban,D0871,456,30,0,486,Card,Delivered,41,5,0
O724660,01-12-2023,C06815,R403,Urban,D0056,533,40,0,573,UPI,Delivered,40,5,1
O724681,01-02-2025,C12366,R450,Metropolitan,D0316,913,35,0,948,UPI,Delivered,41,4,0
O724685,01-05-2024,C05829,R017,Urban,D0025,577,30,75,532,UPI,Delivered,35,3,0
O724686,14-04-2025,C03510,R444,Metropolitan,D0163,444,50,0,494,UPI,Delivered,31,5,0
O724691,23-03-2023,C04468,R398,Semi-Urban,D0823,642,30,0,672,Card,Delivered,32,4,1
O724695,22-09-2023,C13490,R280,Urban,D0665,422,35,0,457,UPI,Delivered,36,3,0
O724699,13-06-2025,C04849,R374,Urban,D0389,345,30,0,375,UPI,Delivered,32,1,0
O724705,27-05-2025,C14162,R321,Urban,D0475,275,35,0,310,UPI,Delivered,36,3,0
O724709,11-01-2024,C18081,R307,Metropolitan,D0876,439,30,30,439,Wallet,Cancelled,37,3,0
O724719,18-04-2025,C21342,R192,Metropolitan,D0283,567,50,0,617,UPI,Delivered,37,5,0
O724725,09-04-2023,C18075,R376,Metropolitan,D0183,632,30,0,662,UPI,Delivered,35,5,0
O724730,08-06-2024,C16211,R366,Metropolitan,D1008,505,50,0,555,Card,Delivered,36,3,0
O724740,14-05-2025,C12192,R186,Metropolitan,D0714,471,35,0,506,Card,Delivered,34,4,0
O724757,28-07-2023,C00446,R239,Semi-Urban,D0988,582,35,30,587,Cash,Delivered,33,4,1
O724811,09-07-2023,C08864,R546,Urban,D0215,500,30,0,530,Cash,Delivered,35,5,1
O724827,07-02-2023,C21317,R528,Metropolitan,D0804,704,40,0,744,UPI,Delivered,46,3,0
O724830,10-02-2025,C07601,R396,Metropolitan,D0517,474,30,30,474,Wallet,Delivered,25,4,0
O724836,24-05-2023,C14954,R350,Urban,D1021,558,50,0,608,UPI,Delivered,29,4,0
O724840,20-10-2023,C04695,R117,Semi-Urban,D0988,579,35,0,614,Cash,Delivered,34,5,1
O724841,03-10-2023,C03016,R431,Urban,D0468,827,30,0,857,UPI,Delivered,31,4,1
O724842,11-02-2025,C14164,R242,Metropolitan,D0374,416,30,0,446,Card,Delivered,37,4,0
O724861,02-11-2023,C05141,R061,Semi-Urban,D0823,882,35,0,917,Cash,Cancelled,35,2,1
O724870,11-12-2023,C11743,R414,Urban,D0638,610,40,0,650,UPI,Delivered,39,1,1
O724897,20-10-2025,C05338,R468,Semi-Urban,D0698,970,35,0,1005,Card,Delivered,37,4,1
O724908,01-06-2024,C01874,R310,Urban,D0665,376,30,30,376,Card,Delivered,39,3,0
O724921,10-01-2025,C02821,R031,Semi-Urban,D1048,691,45,20,716,UPI,Delivered,46,5,0
O724923,26-01-2025,C06482,R468,Semi-Urban,D0624,431,40,0,471,UPI,Delivered,37,5,0
O724926,06-06-2023,C01110,R031,Semi-Urban,D0760,645,40,150,535,Cash,Delivered,39,5,0
O724969,26-08-2025,C06482,R358,Semi-Urban,D1024,517,35,0,552,UPI,Delivered,41,3,1
O724975,08-06-2024,C12948,R144,Urban,D0600,728,50,75,703,Card,Cancelled,41,4,0
O724985,07-05-2023,C16953,R280,Urban,D0289,683,30,0,713,UPI,Delivered,39,5,0
O724987,08-03-2023,C11919,R213,Metropolitan,D0337,415,30,0,445,Wallet,Delivered,39,5,1
O724988,04-07-2025,C21481,R271,Metropolitan,D1075,552,40,0,592,Card,Delivered,31,5,1
O724994,20-01-2025,C02421,R151,Semi-Urban,D0463,449,35,0,484,Cash,Delivered,35,4,0
O725006,08-08-2023,C01161,R496,Semi-Urban,D0256,516,40,100,456,Card,Delivered,41,4,1
O725032,09-09-2025,C12365,R378,Urban,D0034,718,30,0,748,Card,Delivered,41,4,0
O725034,09-10-2023,C00582,R206,Semi-Urban,D0492,319,35,0,354,UPI,Delivered,32,4,1
O725038,27-12-2025,C13677,R247,Metropolitan,D1092,418,40,0,458,UPI,Delivered,26,3,1
O725041,29-09-2025,C15572,R205,Metropolitan,D0295,647,30,75,602,UPI,Delivered,35,5,0
O725042,09-04-2023,C15092,R030,Metropolitan,D0071,610,35,150,495,Cash,Delivered,32,5,0
O725058,28-02-2023,C12211,R251,Metropolitan,D0654,535,40,0,575,Card,Returned,36,3,0
O725064,27-10-2025,C16128,R009,Metropolitan,D1069,900,40,0,940,UPI,Delivered,41,3,1
O725070,21-07-2024,C02724,R076,Semi-Urban,D1084,591,35,100,526,Card,Delivered,37,4,1
O725082,12-08-2023,C19755,R126,Metropolitan,D1095,879,30,20,889,UPI,Delivered,39,5,1
O725085,10-08-2023,C14866,R309,Urban,D0233,506,30,0,536,Card,Delivered,31,5,1
O725102,16-10-2025,C01744,R181,Semi-Urban,D0776,871,35,0,906,Card,Delivered,32,3,1
O725103,19-11-2023,C02128,R154,Semi-Urban,D0776,901,30,75,856,Wallet,Delivered,26,4,1
O725125,21-02-2025,C03035,R383,Urban,D0837,471,55,0,526,Card,Returned,46,3,0
O725132,15-07-2024,C21471,R357,Metropolitan,D0038,525,30,0,555,UPI,Returned,38,5,1
O725147,23-08-2025,C10185,R051,Urban,D0428,495,30,0,525,Card,Delivered,29,5,1
O725160,01-08-2023,C21685,R290,Metropolitan,D0275,557,35,0,592,Wallet,Delivered,32,1,1
O725165,03-06-2024,C05041,R181,Semi-Urban,D0697,342,35,50,327,UPI,Delivered,37,5,0
O725174,12-11-2025,C17250,R452,Urban,D0770,764,40,0,804,UPI,Delivered,32,3,1
O725177,15-10-2024,C00075,R236,Semi-Urban,D0312,402,35,0,437,Card,Delivered,45,4,1
O725189,01-03-2023,C17394,R529,Urban,D0013,479,45,0,524,UPI,Delivered,48,5,1
O725191,10-10-2025,C03267,R346,Urban,D0208,754,50,0,804,UPI,Delivered,43,4,1
O725202,04-09-2024,C04128,R068,Semi-Urban,D1054,571,35,0,606,Card,Delivered,32,5,0
O725211,21-04-2024,C00856,R392,Semi-Urban,D0424,373,50,0,423,Wallet,Delivered,40,5,0
O725212,05-11-2025,C02472,R041,Semi-Urban,D0698,763,30,75,718,UPI,Delivered,37,4,1
O725232,21-07-2024,C16194,R222,Metropolitan,D0080,528,40,0,568,Cash,Delivered,33,4,1
O725243,10-11-2023,C08911,R209,Metropolitan,D0967,679,40,0,719,Card,Delivered,31,4,1
O725248,13-09-2023,C19518,R193,Metropolitan,D0744,336,40,0,376,Wallet,Delivered,39,4,0
O725262,15-09-2024,C01939,R093,Semi-Urban,D0880,708,40,0,748,Card,Delivered,41,5,0
O725280,19-12-2024,C03086,R372,Semi-Urban,D0303,319,30,150,199,Card,Delivered,37,2,1
O725282,08-08-2023,C09070,R462,Urban,D0609,417,30,75,372,Cash,Returned,26,4,1
O725297,03-11-2025,C16402,R472,Urban,D0077,576,30,0,606,Card,Cancelled,33,4,1
O725300,17-12-2024,C07765,R458,Metropolitan,D0431,536,40,0,576,UPI,Delivered,32,4,1
O725314,12-08-2023,C16617,R424,Urban,D0523,557,50,0,607,UPI,Delivered,36,5,1
O725336,13-12-2024,C11665,R020,Metropolitan,D0513,654,30,0,684,Card,Delivered,39,4,1
O725349,24-06-2024,C16663,R319,Metropolitan,D0338,523,40,0,563,Card,Delivered,41,4,0
O725351,23-11-2025,C04566,R305,Semi-Urban,D0444,493,35,0,528,Card,Delivered,41,5,1
O725352,12-05-2024,C02455,R356,Urban,D0545,497,35,0,532,UPI,Delivered,34,5,0
O725366,02-11-2024,C12001,R328,Metropolitan,D0498,625,35,150,510,Card,Delivered,32,4,1
O725386,20-06-2025,C14099,R352,Urban,D0949,662,30,0,692,Card,Delivered,36,4,0
O725399,04-10-2025,C05331,R305,Semi-Urban,D0039,359,35,100,294,UPI,Delivered,31,2,1
O725408,28-12-2025,C16870,R162,Urban,D0919,672,35,20,687,Card,Delivered,29,4,1
O725414,11-03-2024,C09378,R232,Metropolitan,D0380,746,50,75,721,Card,Delivered,35,5,1
O725431,24-07-2025,C14595,R261,Metropolitan,D0550,694,30,0,724,Wallet,Delivered,28,3,1
O725443,24-08-2023,C05141,R533,Semi-Urban,D0763,475,50,0,525,UPI,Delivered,37,3,1
O725448,13-11-2025,C04744,R061,Semi-Urban,D0776,527,35,30,532,Card,Cancelled,43,3,1
O725449,31-03-2025,C09410,R229,Metropolitan,D0857,391,40,0,431,Wallet,Delivered,41,4,1
O725456,31-03-2023,C20247,R172,Metropolitan,D0524,724,35,0,759,Cash,Cancelled,34,5,1
O725464,13-02-2025,C05559,R107,Semi-Urban,D1054,680,30,0,710,UPI,Delivered,25,3,0
O725484,14-06-2023,C05626,R533,Semi-Urban,D0463,392,30,20,402,Wallet,Delivered,38,2,0
O725488,02-10-2024,C00525,R502,Semi-Urban,D0256,451,30,20,461,Card,Delivered,33,3,1
O725490,14-12-2025,C05744,R404,Metropolitan,D0826,200,30,0,230,UPI,Delivered,27,4,1
O725494,31-08-2025,C17112,R280,Urban,D0040,607,30,0,637,Wallet,Delivered,35,4,1
O725509,26-04-2024,C02590,R516,Semi-Urban,D0186,764,35,0,799,Wallet,Delivered,42,4,0
